read,conmment,title,author,renew,link
1049,0,复星医药：融资净买入5508.4万元，融资余额15.89亿元（01-17）,复星医药资讯,01-20 07:05,"/news,600196,899234428.html"
1033,0,复星医药(600196)融资融券信息(01-17),复星医药资讯,01-18 07:46,"/news,600196,899120352.html"
916,0,复星医药(600196)融资融券信息(01-16),复星医药资讯,01-17 08:14,"/news,600196,898853261.html"
787,0,复星医药：融资净买入1624.37万元，融资余额15.34亿元（01-16）,复星医药资讯,01-17 07:44,"/news,600196,898848758.html"
10277,12,复星医药公布两款抗癌药研发进度以及两项对外担保,复星医药资讯,01-16 13:26,"/news,600196,898702391.html"
857,0,复星医药(600196)融资融券信息(01-15),复星医药资讯,01-16 08:02,"/news,600196,898579208.html"
772,0,复星医药：融资净偿还1452.78万元，融资余额15.17亿元（01-15）,复星医药资讯,01-16 07:43,"/news,600196,898576886.html"
5663,9,复星医药自主研制新药ORIN1001片获临床试验通知,复星医药资讯,01-15 21:16,"/news,600196,898545317.html"
1026,0,复星医药：连续4日融资净买入累计5551.73万元（01-14）,复星医药资讯,01-15 08:02,"/news,600196,898319990.html"
873,1,复星医药(600196)融资融券信息(01-14),复星医药资讯,01-15 07:47,"/news,600196,898317843.html"
919,0,复星医药(600196)融资融券信息(01-13),复星医药资讯,01-14 08:04,"/news,600196,898059225.html"
871,0,复星医药：连续3日融资净买入累计4113.72万元（01-13）,复星医药资讯,01-14 07:45,"/news,600196,898056442.html"
5638,9,复星医药：子公司获临床试验通知书,复星医药资讯,01-13 16:41,"/news,600196,897988472.html"
840,0,复星医药：融资净买入696.1万元，融资余额14.96亿元（01-10）,复星医药资讯,01-13 07:08,"/news,600196,897774535.html"
896,0,复星医药(600196)融资融券信息(01-10),复星医药资讯,01-11 07:53,"/news,600196,897643307.html"
759,0,复星医药：融资净买入1256.69万元，融资余额14.89亿元（01-09）,复星医药资讯,01-10 07:54,"/news,600196,897383871.html"
721,0,复星医药(600196)融资融券信息(01-09),复星医药资讯,01-10 07:48,"/news,600196,897383321.html"
9602,5,海创药业B+轮募资3200万美元完成签约 HC-1119与HP501研发加速推进,复星医药资讯,01-09 18:50,"/news,600196,897332793.html"
809,0,复星医药：融资净偿还864.03万元，融资余额14.76亿元（01-08）,复星医药资讯,01-09 08:03,"/news,600196,897108934.html"
764,0,复星医药(600196)融资融券信息(01-08),复星医药资讯,01-09 07:47,"/news,600196,897106515.html"
763,0,复星医药(600196)融资融券信息(01-07),复星医药资讯,01-08 08:14,"/news,600196,896818955.html"
777,0,复星医药：融资净偿还945.83万元，融资余额14.85亿元（01-07）,复星医药资讯,01-08 07:42,"/news,600196,896813380.html"
821,0,复星医药(600196)融资融券信息(01-06),复星医药资讯,01-07 08:12,"/news,600196,896534979.html"
707,0,复星医药：融资净买入344.14万元，融资余额14.95亿元（01-06）,复星医药资讯,01-07 07:44,"/news,600196,896530694.html"
6688,9,复星医药(02196-HK)获复星国际控股增持46万股,复星医药资讯,01-06 16:38,"/news,600196,896460135.html"
822,0,复星医药：连续3日融资净偿还累计7895.57万元（01-03）,复星医药资讯,01-06 07:26,"/news,600196,896228531.html"
1087,0,复星医药(600196)融资融券信息(01-03),复星医药资讯,01-04 07:46,"/news,600196,896091930.html"
830,0,复星医药：融资净偿还2456.82万元，融资余额15.32亿元（01-02）,复星医药资讯,01-03 08:09,"/news,600196,895838589.html"
747,0,复星医药(600196)融资融券信息(01-02),复星医药资讯,01-03 07:49,"/news,600196,895835140.html"
907,0,复星医药(600196)融资融券信息(12-31),复星医药资讯,01-01 08:10,"/news,600196,895437852.html"
837,0,复星医药：融资净偿还1302.18万元，融资余额15.57亿元（12-31）,复星医药资讯,01-01 07:43,"/news,600196,895434749.html"
878,0,复星医药(600196)融资融券信息(12-30),复星医药资讯,12-31 08:16,"/news,600196,895190148.html"
826,0,复星医药：融资净买入1623.39万元，融资余额15.7亿元（12-30）,复星医药资讯,12-31 07:46,"/news,600196,895185776.html"
765,0,复星医药：融资净偿还2338.92万元，融资余额15.54亿元（12-27）,复星医药资讯,12-30 07:07,"/news,600196,894881029.html"
1055,0,复星医药(600196)融资融券信息(12-27),复星医药资讯,12-28 07:46,"/news,600196,894744742.html"
914,0,复星医药(600196)融资融券信息(12-26),复星医药资讯,12-27 08:11,"/news,600196,894470189.html"
994,0,复星医药(600196)融资融券信息(12-25),复星医药资讯,12-26 08:03,"/news,600196,894202721.html"
906,0,复星医药(600196)融资融券信息(12-24),复星医药资讯,12-25 07:57,"/news,600196,893954129.html"
774,0,复星医药(600196)融资融券信息(12-23),复星医药资讯,12-24 08:11,"/news,600196,893712394.html"
5727,3,上市公司环境信息披露评价报告：复星医药居首 超七成企业未披露,复星医药资讯,12-21 13:13,"/news,600196,893292141.html"
1089,0,复星医药(600196)融资融券信息(12-20),复星医药资讯,12-21 07:53,"/news,600196,893274966.html"
872,0,复星医药(600196)融资融券信息(12-19),复星医药资讯,12-20 08:09,"/news,600196,893019800.html"
3333,3,复星凯特首个CAR-T产业化生产基地于上海正式启用,复星医药资讯,12-19 14:26,"/news,600196,892909027.html"
777,0,复星医药(600196)融资融券信息(12-18),复星医药资讯,12-19 07:53,"/news,600196,892760788.html"
8475,19,复星凯特首个CAR-T产业化生产基地正式启用,复星医药资讯,12-18 19:37,"/news,600196,892718126.html"
911,0,复星医药(600196)融资融券信息(12-17),复星医药资讯,12-18 08:10,"/news,600196,892498582.html"
890,0,复星医药(600196)融资融券信息(12-16),复星医药资讯,12-17 08:13,"/news,600196,892222262.html"
6048,10,复星医药公布旗下多款药品临床试验进展,复星医药资讯,12-14 14:35,"/news,600196,891898796.html"
1107,0,复星医药(600196)融资融券信息(12-13),复星医药资讯,12-14 07:50,"/news,600196,891878813.html"
868,0,复星医药(600196)融资融券信息(12-12),复星医药资讯,12-13 08:14,"/news,600196,891613848.html"
6113,6,复星医药：子公司获临床试验通知书,复星医药资讯,12-12 17:55,"/news,600196,891548974.html"
736,0,复星医药(600196)融资融券信息(12-11),复星医药资讯,12-12 08:12,"/news,600196,891350748.html"
856,0,复星医药(600196)融资融券信息(12-10),复星医药资讯,12-11 07:53,"/news,600196,891107143.html"
878,0,复星医药(600196)融资融券信息(12-09),复星医药资讯,12-10 08:13,"/news,600196,890863682.html"
3870,6,复星医药控股子公司获临床试验通知书,复星医药资讯,12-09 19:50,"/news,600196,890825736.html"
1054,0,复星医药(600196)融资融券信息(12-06),复星医药资讯,12-07 07:52,"/news,600196,890560682.html"
841,0,复星医药(600196)融资融券信息(12-05),复星医药资讯,12-06 08:12,"/news,600196,890335878.html"
884,0,复星医药(600196)融资融券信息(12-04),复星医药资讯,12-05 08:08,"/news,600196,890098270.html"
2576,7,复星医药旗下阿莫西林胶囊通过仿制药一致性评价,复星医药资讯,12-04 13:43,"/news,600196,889982330.html"
817,0,复星医药(600196)融资融券信息(12-03),复星医药资讯,12-04 08:12,"/news,600196,889879711.html"
2819,2,复星医药阿莫西林胶囊通过仿制药一致性评价,复星医药资讯,12-03 19:25,"/news,600196,889834857.html"
753,0,复星医药(600196)融资融券信息(12-02),复星医药资讯,12-03 08:12,"/news,600196,889652285.html"
1050,0,复星医药(600196)融资融券信息(11-29),复星医药资讯,11-30 07:53,"/news,600196,889348497.html"
5425,7,复星医药：控股子公司在研白血病治疗新药FN-1501获美国“孤儿药”认定,复星医药资讯,11-29 11:05,"/news,600196,889192847.html"
804,0,复星医药(600196)融资融券信息(11-28),复星医药资讯,11-29 08:10,"/news,600196,889121779.html"
801,0,复星医药(600196)融资融券信息(11-27),复星医药资讯,11-28 08:08,"/news,600196,888886259.html"
909,0,复星医药(600196)融资融券信息(11-26),复星医药资讯,11-27 07:55,"/news,600196,888649087.html"
826,0,复星医药(600196)融资融券信息(11-25),复星医药资讯,11-26 08:08,"/news,600196,888414234.html"
1288,0,复星医药(600196)融资融券信息(11-22),复星医药资讯,11-23 07:48,"/news,600196,888092491.html"
3265,10,复星医药青蒿素制剂获世界卫生组织预认证,复星医药资讯,11-22 13:21,"/news,600196,887964392.html"
710,0,复星医药(600196)融资融券信息(11-21),复星医药资讯,11-22 08:02,"/news,600196,887844277.html"
5375,4,复星医药控股子公司药品通过WHO PQ认证,复星医药资讯,11-21 22:34,"/news,600196,887823950.html"
8374,10,复星医药：子公司抗疟药品通过世卫组织预认证,复星医药资讯,11-21 17:34,"/news,600196,887791773.html"
703,0,复星医药(600196)融资融券信息(11-20),复星医药资讯,11-21 08:01,"/news,600196,887613426.html"
871,0,复星医药(600196)融资融券信息(11-19),复星医药资讯,11-20 07:48,"/news,600196,887383539.html"
780,0,复星医药(600196)融资融券信息(11-18),复星医药资讯,11-19 07:58,"/news,600196,887156037.html"
1149,0,复星医药(600196)融资融券信息(11-15),复星医药资讯,11-16 07:46,"/news,600196,886845968.html"
809,0,复星医药(600196)融资融券信息(11-14),复星医药资讯,11-15 07:47,"/news,600196,886590141.html"
917,0,复星医药(600196)融资融券信息(11-13),复星医药资讯,11-14 08:10,"/news,600196,886347312.html"
899,0,复星医药(600196)融资融券信息(11-12),复星医药资讯,11-13 08:03,"/news,600196,886100634.html"
798,0,复星医药(600196)融资融券信息(11-11),复星医药资讯,11-12 08:12,"/news,600196,885857172.html"
1088,0,复星医药(600196)融资融券信息(11-08),复星医药资讯,11-09 07:49,"/news,600196,885513914.html"
927,0,复星医药(600196)融资融券信息(11-07),复星医药资讯,11-08 08:14,"/news,600196,885273300.html"
4458,6,复星医药涨3.14%报26.27元 创近1个月内新高,复星医药资讯,11-07 11:00,"/news,600196,885097296.html"
809,0,复星医药(600196)融资融券信息(11-06),复星医药资讯,11-07 08:08,"/news,600196,885027046.html"
942,0,复星医药(600196)融资融券信息(11-05),复星医药资讯,11-06 08:01,"/news,600196,884768111.html"
728,0,复星医药(600196)融资融券信息(11-04),复星医药资讯,11-05 08:09,"/news,600196,884504922.html"
4646,8,复星医药涨幅创近1个月新高 报26.05元,复星医药资讯,11-04 14:15,"/news,600196,884387605.html"
15100,5,国家药监局局长焦红调研复星医药,复星医药资讯,11-04 12:48,"/news,600196,884353861.html"
1529,0,复星医药(600196)融资融券信息(11-01),复星医药资讯,11-02 07:51,"/news,600196,884170829.html"
3903,0,复星医药：控股子公司Gland Pharma拟境外上市,复星医药资讯,11-01 18:41,"/news,600196,884129268.html"
888,0,复星医药(600196)融资融券信息(10-31),复星医药资讯,11-01 08:08,"/news,600196,883929011.html"
3285,3,复星医药前三季度营收增17% 扣非后净利增8%,复星医药资讯,10-31 20:14,"/news,600196,883885690.html"
6615,9,复星医药：注射用曲妥珠单抗III期临床研究已达预设主要终点,复星医药资讯,10-31 18:10,"/news,600196,883869563.html"
869,0,复星医药(600196)融资融券信息(10-30),复星医药资讯,10-31 07:52,"/news,600196,883640369.html"
8347,23,责令停售！复星医药子公司检出16.5万不合格药品,复星医药资讯,10-30 12:37,"/news,600196,883463915.html"
1508,0,复星医药(600196)融资融券信息(10-29),复星医药资讯,10-30 07:47,"/news,600196,883348255.html"
784,0,【图解季报】复星医药2019年前三季度净利润20.6亿元 同比下降1.45%,复星医药资讯,10-29 23:57,"/news,600196,883524247.html"
9756,15,复星医药：前三季净利同比下降1.45%,复星医药资讯,10-29 18:59,"/news,600196,883292173.html"
1910,0,复星医药(600196)融资融券信息(10-28),复星医药资讯,10-29 08:04,"/news,600196,883061517.html"
2664,5,复星医药旗下公司召回5万支注射剂,复星医药资讯,10-29 03:26,"/news,600196,883051262.html"
2125,1,复星医药旗下公司产品生产问题 召回5.24万支注射剂,复星医药资讯,10-28 18:48,"/news,600196,883002593.html"
8799,13,复星医药旗下公司产品曝出生产问题 5.24万支注射剂被召回,复星医药资讯,10-28 17:31,"/news,600196,882991651.html"
3972,7,含量测定不合格 复星医药控股子公司一批次注射剂被召回,复星医药资讯,10-28 16:54,"/news,600196,882984609.html"
22604,71,复星医药：控股子公司产品抽检不合格 系偶发设备原因,复星医药资讯,10-27 16:25,"/news,600196,882765455.html"
1188,0,复星医药(600196)融资融券信息(10-25),复星医药资讯,10-26 07:47,"/news,600196,882681397.html"
1578,0,复星医药(600196)融资融券信息(10-24),复星医药资讯,10-25 08:09,"/news,600196,882438924.html"
1066,0,复星医药(600196)融资融券信息(10-23),复星医药资讯,10-24 07:58,"/news,600196,882198345.html"
5267,3,出售和睦家部分股份获复星医药股东大会高票通过,复星医药资讯,10-23 10:17,"/news,600196,882016360.html"
960,0,复星医药(600196)融资融券信息(10-22),复星医药资讯,10-23 07:45,"/news,600196,881972393.html"
3636,8,复星医药旗下乙酰谷酰胺药获GMP证书,复星医药资讯,10-22 19:29,"/news,600196,881934671.html"
3698,7,复星医药子公司心血管疾病原料药获药品GMP证书,复星医药资讯,10-22 16:39,"/news,600196,881914449.html"
988,0,复星医药(600196)融资融券信息(10-21),复星医药资讯,10-22 07:58,"/news,600196,881761520.html"
4685,4,社会办医新突破 市一医院和上海卓瑞达成合作,复星医药资讯,10-21 14:43,"/news,600196,881679146.html"
1263,0,复星医药(600196)融资融券信息(10-18),复星医药资讯,10-19 07:41,"/news,600196,881463745.html"
5401,8,复星医药旗下科创孵化平台复星领智启用 首批孵化项目正式入驻,复星医药资讯,10-18 16:42,"/news,600196,881413296.html"
4611,3,复星领智落成启用 深度孵化引领生物医药科技创新,复星医药资讯,10-18 16:26,"/news,600196,881410013.html"
5276,1,复宏汉霖下周增发436万股H股 净筹2.1亿港元,复星医药资讯,10-18 14:04,"/news,600196,881356123.html"
1104,0,复星医药(600196)融资融券信息(10-17),复星医药资讯,10-18 07:43,"/news,600196,881219365.html"
4879,4,复星医药：治疗转移性或复发性实体瘤新药HLX55单抗获批开展临床试验,复星医药资讯,10-17 21:46,"/news,600196,881195787.html"
3639,5,复星医药生物创新药加快布局  新药创新基金花落吴中经开区,复星医药资讯,10-17 15:02,"/news,600196,881143616.html"
1216,0,复星医药(600196)融资融券信息(10-16),复星医药资讯,10-17 07:33,"/news,600196,880997439.html"
2700,1,复星医药拟在吴中经开区发起设立新药创新基金,复星医药资讯,10-16 21:00,"/news,600196,880969556.html"
4038,7,复星医药拟设立新药创新基金 首期募资规模超10亿元,复星医药资讯,10-16 20:54,"/news,600196,880968882.html"
1193,0,复星医药(600196)融资融券信息(10-15),复星医药资讯,10-16 07:57,"/news,600196,880773263.html"
1262,0,复星医药(600196)融资融券信息(10-14),复星医药资讯,10-15 08:21,"/news,600196,880554760.html"
1782,0,复星医药(600196)融资融券信息(10-11),复星医药资讯,10-12 08:01,"/news,600196,880255647.html"
4039,2,复星医药：子公司生产线通过美国FDA现场检查,复星医药资讯,10-11 16:29,"/news,600196,880203030.html"
1294,0,复星医药(600196)融资融券信息(10-10),复星医药资讯,10-11 08:09,"/news,600196,880043317.html"
1226,0,复星医药(600196)融资融券信息(10-09),复星医药资讯,10-10 08:09,"/news,600196,879841704.html"
4299,2,投入百余万 复星医药子公司新增原料药生产线通过认证,复星医药资讯,10-09 19:07,"/news,600196,879807785.html"
1298,0,复星医药(600196)融资融券信息(10-08),复星医药资讯,10-09 08:09,"/news,600196,879662514.html"
4771,2,上海复星医药（集团）股份有限公司关于控股子公司签署许可协议的进展公告,复星医药资讯,10-08 03:50,"/news,600196,879481725.html"
8328,4,复星医药子公司拟3.9亿港元受让复锐医疗科技股权,复星医药资讯,10-01 18:17,"/news,600196,879278797.html"
2171,0,复星医药(600196)融资融券信息(09-30),复星医药资讯,10-01 07:47,"/news,600196,879261269.html"
8142,5,10年20亿元投入复宏汉霖 复星医药：看好公司未来,复星医药资讯,09-30 19:21,"/news,600196,879237488.html"
1879,0,复星医药(600196)融资融券信息(09-27),复星医药资讯,09-28 07:55,"/news,600196,878972221.html"
1348,0,复星医药(600196)融资融券信息(09-26),复星医药资讯,09-27 07:38,"/news,600196,878750040.html"
1443,0,复星医药(600196)融资融券信息(09-25),复星医药资讯,09-26 08:10,"/news,600196,878439878.html"
7414,3,复星医药分拆复宏汉霖今日上市破发 创新药和生物类似药屯兵可居,复星医药资讯,09-26 00:39,"/news,600196,878426301.html"
5485,3,复星医药：HLX10联合HLX04用于治疗晚期肝细胞癌启动II期临床研究,复星医药资讯,09-25 18:59,"/news,600196,878391345.html"
5818,7,复星医药：复宏汉霖今日在香港联交所主板上市,复星医药资讯,09-25 16:49,"/news,600196,878374581.html"
1203,0,复星医药(600196)融资融券信息(09-24),复星医药资讯,09-25 08:09,"/news,600196,878179910.html"
1030,0,复星医药(600196)融资融券信息(09-23),复星医药资讯,09-24 08:07,"/news,600196,877932532.html"
9769,4,生物制药规模大 新股复宏汉霖伺机吸,复星医药资讯,09-23 10:17,"/news,600196,877748507.html"
1841,0,复星医药(600196)融资融券信息(09-20),复星医药资讯,09-21 07:46,"/news,600196,877619979.html"
6877,4,复星医药09月20日发生1笔大宗交易 成交796.63万元,复星医药资讯,09-20 18:26,"/news,600196,877582611.html"
1282,1,复星医药(600196)融资融券信息(09-19),复星医药资讯,09-20 08:04,"/news,600196,877382231.html"
4786,8,复星医药赴港分拆上市 募资规模超30亿港元,复星医药资讯,09-20 07:00,"/news,600196,877378123.html"
4341,0,复星医药分拆上市再进一步 复宏汉霖IPO募资有望超30亿港元,复星医药资讯,09-20 02:31,"/news,600196,877372832.html"
18971,18,复星医药：控股股东拟不低于1亿元增持股份,复星医药资讯,09-19 18:40,"/news,600196,877332209.html"
7125,3,复星医药分拆复宏汉霖拟于9月25日在港上市,复星医药资讯,09-19 15:15,"/news,600196,877302505.html"
3440,3,复星医药分拆复宏汉霖拟于9月25日香港上市,复星医药资讯,09-19 10:28,"/news,600196,877196897.html"
3947,1,复星医药控股子公司复宏汉霖拟9月25日在香港上市,复星医药资讯,09-19 08:47,"/news,600196,877148037.html"
1312,0,复星医药(600196)融资融券信息(09-18),复星医药资讯,09-19 08:07,"/news,600196,877143706.html"
1453,0,复星医药(600196)融资融券信息(09-17),复星医药资讯,09-18 08:08,"/news,600196,876900828.html"
1491,0,复星医药(600196)融资融券信息(09-16),复星医药资讯,09-17 08:08,"/news,600196,876665469.html"
2090,0,复星医药(600196)融资融券信息(09-12),复星医药资讯,09-13 08:11,"/news,600196,876342810.html"
1617,0,复星医药(600196)融资融券信息(09-11),复星医药资讯,09-12 08:08,"/news,600196,876119658.html"
4026,1,复星医药：复宏汉霖已向香港联交所提交经更新的聆讯后资料集,复星医药资讯,09-11 08:40,"/news,600196,875885141.html"
1368,0,复星医药(600196)融资融券信息(09-10),复星医药资讯,09-11 08:10,"/news,600196,875882173.html"
1490,0,复星医药(600196)融资融券信息(09-09),复星医药资讯,09-10 07:54,"/news,600196,875646225.html"
6799,4,华科精准与美中互利签订战略合作协议,复星医药资讯,09-10 00:53,"/news,600196,875635177.html"
1346,0,复星医药(600196)融资融券信息(09-06),复星医药资讯,09-09 17:17,"/news,600196,875585775.html"
5644,8,复星医药控股子公司药品通过仿制药一致性评价,复星医药资讯,09-09 17:02,"/news,600196,875582832.html"
3432,5,复星医药：苯磺酸氨氯地平片通过仿制药一致性评价,复星医药资讯,09-09 16:36,"/news,600196,875578334.html"
1804,1,复星医药(600196)融资融券信息(09-05),复星医药资讯,09-06 07:42,"/news,600196,875080847.html"
1523,0,复星医药(600196)融资融券信息(09-04),复星医药资讯,09-05 08:08,"/news,600196,874808571.html"
1632,1,复星医药(600196)融资融券信息(09-03),复星医药资讯,09-04 08:17,"/news,600196,874567651.html"
1687,1,复星医药(600196)融资融券信息(09-02),复星医药资讯,09-03 08:03,"/news,600196,874334231.html"
1702,0,复星医药(600196)融资融券信息(08-30),复星医药资讯,08-31 07:54,"/news,600196,874017246.html"
5398,3,复星医药上半年收入增长稳健 复宏汉霖明年或迎业绩爆发,复星医药资讯,08-31 03:21,"/news,600196,874011013.html"
5761,6,复星医药上半年收入增长稳健 对复宏汉霖未来发展充满信心,复星医药资讯,08-30 19:14,"/news,600196,873973246.html"
4084,2,赴港上市计划不推迟 复星医药子公司30亿美元估值待兑现,复星医药资讯,08-30 18:40,"/news,600196,873969384.html"
1826,1,复星医药(600196)融资融券信息(08-29),复星医药资讯,08-30 07:58,"/news,600196,873740376.html"
5540,10,复星医药上半年50亿销售费用侵蚀利润 归母净利15亿,复星医药资讯,08-30 07:41,"/news,600196,873738848.html"
4552,2,复宏汉霖赴港上市再进一步 复星医药新药研发进入回报期？,复星医药资讯,08-29 15:27,"/news,600196,873649511.html"
3279,2,复星医药：费用上升研发多投 期待新药上市改善业绩,复星医药资讯,08-29 15:01,"/news,600196,873642957.html"
1703,0,复星医药(600196)融资融券信息(08-28),复星医药资讯,08-29 07:57,"/news,600196,873477899.html"
1802,0,复星医药(600196)融资融券信息(08-27),复星医药资讯,08-28 08:10,"/news,600196,873224791.html"
3840,3,复星医药：创新业务持续投入 药品板块业绩向好,复星医药资讯,08-27 18:49,"/news,600196,873170687.html"
4760,6,加速创新转型 复星医药上半年营收超140亿元,复星医药资讯,08-27 10:40,"/news,600196,873031737.html"
1534,1,复星医药(600196)融资融券信息(08-26),复星医药资讯,08-27 08:06,"/news,600196,872974906.html"
2983,2,复星医药：上半年主营业务实现均衡增长,复星医药资讯,08-27 01:17,"/news,600196,872963340.html"
7887,5,复星医药2019中期“成绩单”：营收141.73亿、净利略降 首个生物类似药上市,复星医药资讯,08-27 00:44,"/news,600196,872962214.html"
3849,3,复星医药上半年实现营收141.73亿元  同比增长19.51%,复星医药资讯,08-26 21:30,"/news,600196,872943361.html"
5245,5,复星医药上半年营收141.73亿元 研发投入同比增长13.69%,复星医药资讯,08-26 21:26,"/news,600196,872942990.html"
3708,4,复星医药：上半年净利15.16亿元 同比降2.84%,复星医药资讯,08-26 21:18,"/news,600196,872941916.html"
2875,3,【图解中报】复星医药2019年上半年净利润15.2亿元 同比下降2.84%,复星医药资讯,08-26 20:25,"/news,600196,872944078.html"
3652,0,复宏汉霖提交聆讯后资料集 港股IPO再进一步,复星医药资讯,08-26 19:43,"/news,600196,872929718.html"
2688,0,复星医药子公司复宏汉霖已向联交所提交聆讯后资料集,复星医药资讯,08-26 10:13,"/news,600196,872776643.html"
11020,10,复星系复宏汉霖通过港交所聆讯 已通过自产品销售产生收益,复星医药资讯,08-26 10:03,"/news,600196,872770860.html"
1768,1,复星医药(600196)融资融券信息(08-23),复星医药资讯,08-24 07:47,"/news,600196,872626509.html"
2114,0,复星医药(600196)融资融券信息(08-22),复星医药资讯,08-23 08:07,"/news,600196,872360599.html"
1677,0,复星医药(600196)融资融券信息(08-21),复星医药资讯,08-22 08:08,"/news,600196,872123234.html"
1698,1,复星医药(600196)融资融券信息(08-20),复星医药资讯,08-21 08:02,"/news,600196,871897580.html"
5272,1,复星医药08月20日发生1笔大宗交易 成交995.03万元,复星医药资讯,08-20 18:46,"/news,600196,871858892.html"
2537,0,复星医药(600196)融资融券信息(08-16),复星医药资讯,08-17 07:48,"/news,600196,871358429.html"
2580,1,复星医药(600196)融资融券信息(08-15),复星医药资讯,08-16 08:25,"/news,600196,871138639.html"
2387,1,复星医药(600196)融资融券信息(08-14),复星医药资讯,08-15 08:03,"/news,600196,870160261.html"
2359,0,复星医药(600196)融资融券信息(08-13),复星医药资讯,08-14 07:49,"/news,600196,861856299.html"
2517,1,复星医药(600196)融资融券信息(08-12),复星医药资讯,08-13 07:46,"/news,600196,861635799.html"
2259,1,复星医药(600196)融资融券信息(08-09),复星医药资讯,08-10 07:38,"/news,600196,861338821.html"
1975,1,复星医药(600196)融资融券信息(08-08),复星医药资讯,08-09 07:46,"/news,600196,861093610.html"
1991,1,复星医药(600196)融资融券信息(08-07),复星医药资讯,08-08 08:03,"/news,600196,860868437.html"
2062,1,复星医药(600196)融资融券信息(08-06),复星医药资讯,08-07 07:58,"/news,600196,860635462.html"
9843,2,出售和睦家赚16亿 复星医疗版图生变,复星医药资讯,08-06 13:08,"/news,600196,860503951.html"
1806,1,复星医药(600196)融资融券信息(08-05),复星医药资讯,08-06 07:51,"/news,600196,860375502.html"
1994,0,复星医药(600196)融资融券信息(08-02),复星医药资讯,08-03 07:52,"/news,600196,860055007.html"
8455,17,复星医药13个品种通过一致性评价 平均投入超七百万元,复星医药资讯,08-02 22:06,"/news,600196,860034499.html"
8533,17,复星医药：首个国产生物类似药汉利康？零售价降低约40%,复星医药资讯,08-02 10:29,"/news,600196,859872928.html"
1850,0,复星医药(600196)融资融券信息(08-01),复星医药资讯,08-02 07:55,"/news,600196,859809989.html"
3850,5,复星医药拟5.23亿美元出售和睦家,复星医药资讯,08-01 12:49,"/news,600196,859670705.html"
1950,3,复星医药(600196)融资融券信息(07-31),复星医药资讯,08-01 07:37,"/news,600196,859576235.html"
5767,10,复星医药拟5.23亿美元出售和睦家 “牵手”十年获利16亿元,复星医药资讯,08-01 04:58,"/news,600196,859569847.html"
3443,8,复星医药出售部分和睦家股权 获利或超16亿元,复星医药资讯,07-31 21:40,"/news,600196,859550644.html"
3889,9,复星医药拟5.23亿美元出售和睦家牵手十年获利16亿,复星医药资讯,07-31 17:57,"/news,600196,859530251.html"
2257,3,复星医药4.29亿美元出让和睦家 香港梁锦松接盘,复星医药资讯,07-31 15:58,"/news,600196,859511555.html"
1687,1,复星医药(600196)融资融券信息(07-30),复星医药资讯,07-31 07:36,"/news,600196,859361794.html"
9456,5,复星医药出让“和睦家” 梁锦松旗下新风天域接盘,复星医药资讯,07-31 06:32,"/news,600196,859358793.html"
6905,23,复星医药出售和睦家医院和诊所资产 预计增加收益16.47亿元,复星医药资讯,07-30 22:21,"/news,600196,859342220.html"
1647,0,复星医药(600196)融资融券信息(07-29),复星医药资讯,07-30 10:28,"/news,600196,859124851.html"
2033,1,复星医药(600196)融资融券信息(07-26),复星医药资讯,07-27 07:41,"/news,600196,858795501.html"
1956,1,复星医药(600196)融资融券信息(07-25),复星医药资讯,07-26 07:35,"/news,600196,858590985.html"
1917,1,复星医药(600196)融资融券信息(07-24),复星医药资讯,07-25 07:37,"/news,600196,858376924.html"
1970,1,复星医药(600196)融资融券信息(07-23),复星医药资讯,07-24 07:38,"/news,600196,858175326.html"
2091,0,复星医药(600196)融资融券信息(07-22),复星医药资讯,07-23 07:39,"/news,600196,857974645.html"
2224,1,复星医药(600196)融资融券信息(07-19),复星医药资讯,07-20 07:41,"/news,600196,857625185.html"
1832,0,复星医药(600196)融资融券信息(07-18),复星医药资讯,07-19 07:37,"/news,600196,857406902.html"
2279,2,复星医药(600196)融资融券信息(07-17),复星医药资讯,07-18 07:37,"/news,600196,857167014.html"
1991,0,复星医药(600196)融资融券信息(07-16),复星医药资讯,07-17 07:36,"/news,600196,856950921.html"
2680,1,复星医药：子公司药品异烟肼片通过仿制药一致性评价,复星医药资讯,07-16 18:13,"/news,600196,856907771.html"
1710,0,复星医药(600196)融资融券信息(07-15),复星医药资讯,07-16 07:38,"/news,600196,856567268.html"
10181,10,复星医药重启“买买买”模式,复星医药资讯,07-16 04:46,"/news,600196,856512195.html"
6864,8,复星医药市场费一年激增25亿 利润结构失衡5年投资收益105亿,复星医药资讯,07-15 09:28,"/news,600196,855988063.html"
1929,0,复星医药(600196)融资融券信息(07-12),复星医药资讯,07-13 07:40,"/news,600196,855027687.html"
1971,0,复星医药(600196)融资融券信息(07-11),复星医药资讯,07-12 07:38,"/news,600196,854386057.html"
6677,8,复星医药：药品研发多点开花 业绩有望逐季加速,复星医药资讯,07-11 11:18,"/news,600196,853869834.html"
7167,5,复星医药 分拆子公司赴港上市,复星医药资讯,07-11 09:27,"/news,600196,853778611.html"
1929,0,复星医药(600196)融资融券信息(07-10),复星医药资讯,07-11 07:38,"/news,600196,853727361.html"
2670,1,复星医药(600196)融资融券信息(07-09),复星医药资讯,07-10 07:36,"/news,600196,853084558.html"
